¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤¤¥¿¤T¸ô121~150¸¹,85.0,°Ó,,,1050407,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡AÃM¼Ó,¥|¼h,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0650529,274.52,4,1,4,¦³,µL,38000000,138423,,0.0,0,,RPQOMLMLOHLFFBE97CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.42,°Ó,,,1050517,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,98.75,2,2,1,¦³,¦³,6850000,69367,,0.0,0,,RPROMLMLOHLFFBE08CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï·Hªùµó91~120¸¹,30.16,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680126,89.11,3,2,2,¦³,µL,3850000,43205,,0.0,0,,RPRNMLTKOHLFFBE58CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤K¼w¤@¸ô181~210¸¹,3.85,°Ó,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0700509,32.87,1,1,1,¦³,µL,1000000,30423,,0.0,0,,RPWNMLOKOHLFFBE58CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,8.51,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,108.0,2,1,1,¦³,¦³,8000000,74106,©Y¹D¾÷±ñ,14.89,1100000,,RPRNMLSLOHLFFBE58CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,8.51,°Ó,,,1050517,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,108.0,2,1,1,¦³,¦³,8000000,74106,©Y¹D¾÷±ñ,14.89,1100000,,RPUOMLSLOHLFFBE98CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,8.51,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,108.0,2,1,1,¦³,¦³,7610000,70991,©Y¹D¾÷±ñ,14.89,1000000,,RPXOMLSLOHLFFBE66CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.22,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,107.02000000000001,2,2,1,¦³,¦³,7200000,69467,©Y¹D¾÷±ñ,14.89,800000,,RPOPMLSLOHLFFBE48CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.22,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,107.02000000000001,2,2,1,¦³,¦³,7400000,70552,©Y¹D¾÷±ñ,14.89,900000,,RPPPMLSLOHLFFBE58CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.7,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,113.64000000000001,2,2,1,¦³,¦³,8300000,73924,©Y¹D¾÷±ñ,14.89,1000000,,RPQPMLSLOHLFFBE68CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.7,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,113.64000000000001,2,2,1,¦³,¦³,8100000,71899,©Y¹D¾÷±ñ,14.89,1000000,,RPRPMLSLOHLFFBE78CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,13.93,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,165.61,3,2,2,¦³,¦³,10900000,71413,©Y¹D¥­­±,29.78,1200000,,RPSPMLSLOHLFFBE88CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,13.93,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,165.61,3,2,2,¦³,¦³,11280000,69793,©Y¹D¥­­±,29.78,1800000,,RPTPMLSLOHLFFBE98CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,13.93,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,165.61,3,2,2,¦³,¦³,12300000,78407,©Y¹D¥­­±,29.78,1650000,,RPUPMLSLOHLFFBE09CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,11.62,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,157.15,3,2,1,¦³,¦³,10700000,69875,©Y¹D¥­­±,29.78,1800000,,RPVPMLSLOHLFFBE56CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,11.62,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,157.15,3,2,1,¦³,¦³,10500000,68305,©Y¹D¥­­±,29.78,1800000,,RPWPMLSLOHLFFBE66CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤­ºÖ¤G¸ô121~150¸¹,2.93,°Ó,,,1050516,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0680915,18.2,1,1,1,¦³,µL,1100000,60440,,0.0,0,§t³Ã­Ñ¡C,RPRNMLLJPHLFFBE77CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¾G©M«n¸ô331~360¸¹,8.82,°Ó,,,1050413,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941228,87.49000000000001,2,2,1,¦³,¦³,5050000,57721,,0.0,0,,RPVNMLMJOHLFFCE28CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï·H²ø¤»µó91~120¸¹,11.46,°Ó,,,1050517,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041002,132.48000000000002,2,1,2,¦³,¦³,4900000,36801,©Y¹D¥­­±,31.94,1200000,,RPPNMLNJOHLFFCE77CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï·H²ø¤»µó61~90¸¹,15.2,°Ó,,,1050524,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041002,164.74,3,1,2,¦³,¦³,6260000,38102,©Y¹D¥­­±,31.94,1200000,©Ð¦aÁ`»ù¥]§t¸ËæC9¸U ®a¹q6¸U,RPQNMLNJOHLFFCE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ïº~©÷µó70«Ñ1~30¸¹,50.0,¦í,,,1050426,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0600830,70.47,3,2,1,¦³,µL,3550000,50376,,0.0,0,,RPPNMLOJOHLFFBE77CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤¹¤åµó91~120¸¹,33.2,°Ó,,,1050420,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0771116,124.28,4,2,2,¦³,µL,4750000,38220,,0.0,0,,RPXNMLQJOHLFFBE78CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï¤¤¥¿¤@¸ô181~210¸¹,3.82,°Ó,,,1050505,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0881223,51.620000000000005,1,1,1,¦³,¦³,2400000,46494,¤É­°¾÷±ñ,8.05,0,,RPRNMLRJOHLFFBE28CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥Ã¼Öµó91~120¸¹,7.59,°Ó,,,1050509,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0780114,89.99,2,2,1,¦³,¦³,3220000,35782,,0.0,0,,RPRNMLQJOHLFFBE18CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô61~90¸¹,14.2,°Ó,,,1050515,¤g¦a4«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0770606,138.63,3,2,2,¦³,¦³,3500000,25247,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLPLPHLFFAE28CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªL´Ë¤G¸ô1~30¸¹,11.38,°Ó,,,1050506,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0780114,97.33,2,1,1,¦³,¦³,5500000,56509,,0.0,0,,RPPOMLSJOHLFFBE28CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤å©¾¸ô91~120¸¹,19.05,°Ó,,,1050516,¤g¦a2«Øª«2¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940520,187.0,3,1,2,¦³,¦³,9950000,53209,©Y¹D¾÷±ñ,5.85,0,,RPXNMLOLOHLFFAE68CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï©úµØ¸ô91~120¸¹,4.25,¦í,,,1050409,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871210,55.540000000000006,3,2,2,¦³,¦³,2950000,53105,©Y¹D¾÷±ñ,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLQLOHLFFAE08CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤@µó91~120¸¹,43.31,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020710,381.26,3,2,3,¦³,¦³,22500000,64969,©Y¹D¥­­±,74.96,2600000,,RPROMLRKOHLFFAE38CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤å©¾¸ô121~150¸¹,6.5,°Ó,,,1050422,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020527,75.73,1,1,1,¦³,¦³,4000000,52819,,0.0,0,,RPQOMLPKOHLFFAE08CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï¤jÂ§µó60«Ñ1~30¸¹,82.0,°Ó,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0550221,157.06,4,2,3,¦³,µL,4980000,31708,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWOMLSJOHLFFAE88CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï©²¥_¸ô1~30¸¹,4.71,°Ó,,,1050502,¤g¦a2«Øª«2¨®¦ì0,¤C¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0701124,60.36,1,1,1,¦³,¦³,1330000,22034,,0.0,0,,RPOOMLNKOHLFFAE67CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï©²¥_¸ô1~30¸¹,5.11,°Ó,,,1050502,¤g¦a2«Øª«2¨®¦ì0,¤C¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0701124,65.48,1,1,1,¦³,¦³,1450000,22144,,0.0,0,,RPPOMLNKOHLFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï«C®ü¸ô301~330¸¹,32.58,¦í,,,1050410,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030120,357.63,3,2,2,¦³,¦³,32620000,96777,©Y¹D¥­­±,55.7,3400000,,RPXOMLQJOHLFFAE78CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï¤­ºÖ¥|¸ô241~270¸¹,4.25,°Ó,,,1050509,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0711210,31.97,0,0,0,µL,µL,1160000,36284,,0.0,0,,RPPPMLQJOHLFFAE08CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤E¦p¥|¸ô1990«Ñ1§Ë1~30¸¹,7.86,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710318,37.16,3,1,1,¦³,µL,1100000,29602,,0.0,0,,RPPNMLRJOHLFFAE97CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¸Î°êµó121~150¸¹,9.29,¦í,,,1050511,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940909,79.82,2,1,1,¦³,¦³,5200000,65147,,0.0,0,,RPVNMLQJOHLFFAE48CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤¤µØ¤@¸ô811~840¸¹,31.79,°Ó,,,1050408,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,¤Q¤T¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0980818,307.88,0,0,0,µL,¦³,15680000,50929,©Y¹D¥­­±,34.62,0,,RPUOMLNJOHLFFAE18CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤¤µØ¤@¸ô811~840¸¹,24.26,°Ó,,,1050408,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,¤Q¤T¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0980818,226.54,0,0,0,µL,¦³,13000000,57385,©Y¹D¥­­±,34.62,0,,RPVOMLNJOHLFFAE28CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤¤s¾î¸ô121~150¸¹,6.98,°Ó,,,1050503,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980217,79.28,2,1,1,¦³,¦³,5520000,69627,,0.0,0,,RPPNMLOJOHLFFAE67CA
«eª÷°Ï,¤g¦a,¥_ª÷¬q811~840¦a¸¹,51.25,¦í,,,1050526,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4650000,90732,,0.0,0,,RPTNMLOJOHLFFAE08CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤»µó91~120¸¹,6.62,°Ó,,,1050410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951101,68.01,1,1,1,¦³,¦³,3700000,54404,,0.0,0,,RPOOMLNJOHLFFAE57CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤¤µØ¤@¸ô247«Ñ15§Ë1~30¸¹,60.0,¦í,,,1050427,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0731126,124.7,5,2,2,¦³,µL,7550000,60545,,0.0,0,,RPWNMLOJOHLFFAE38CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¥Á±dµó209«Ñ1~30¸¹,84.8,¦í,,,1050225,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040108,281.73,4,2,4,¦³,µL,25000000,88737,,0.0,0,,RPUNMLQJOHLFFAE38CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏÀs¼w¸ô271~300¸¹,8.13,°Ó,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940602,88.1,2,2,1,¦³,¦³,5340000,60613,,0.0,0,,RPPNMLSJOHLFFAE08CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï·s²±¤Gµó61~90¸¹,3.76,°Ó,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0700713,25.2,1,1,1,¦³,¦³,1060000,42063,,0.0,0,,RPROMLQJOHLFFAE18CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏÀs¤ô¤G¸ô91~120¸¹,15.45,¦í,,,1050303,¤g¦a1«Øª«1¨®¦ì1,¤Q¤E¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040513,180.57,3,2,2,¦³,¦³,15700000,86947,©Y¹D¥­­±,19.9,0,,RPQOMLLLOHLFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏÀs¤ô¤G¸ô91~120¸¹,19.66,¦í,,,1050429,¤g¦a1«Øª«1¨®¦ì1,¤Q¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040513,221.09000000000003,3,2,2,¦³,¦³,18200000,82319,©Y¹D¥­­±,19.9,0,,RPROMLLLOHLFFAE87CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï´I¹A¸ô181~210¸¹,7.9,°Ó,,,1050502,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940513,81.6,2,2,1,¦³,¦³,5150000,63113,,0.0,0,,RPROMLMLOHLFFAE97CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³N¥_¤T¸ô211~240¸¹,6.83,¦í,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041007,71.25999999999999,0,0,0,µL,¦³,7000000,98232,,0.0,0,,RPPNMLNLOHLFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³N¥_¤T¸ô181~210¸¹,7.22,¦í,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041007,75.33,0,0,0,µL,¦³,7200000,95579,,0.0,0,,RPQNMLNLOHLFFAE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ïªe«n¸ô157«Ñ1~30¸¹,27.21,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¥[±j¿j³y,0570228,56.79,3,1,1,¦³,µL,2200000,38739,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLQJOHLFFBE68CA
